gender,weapon,team_a_id,team_b_id,fencer_a_name,score_a,fencer_b_name,score_b,winner,order,ncaa_status,fencer_a_id,fencer_b_id,id,match_id,index,meet_id,tie,wrong university error A,wrong university error B
men,saber,stanford,brandeis,Jeanette Han,3,Matthew Chaves,5,,7,TRUE,525,499,b133mm5western-invitational-24-25,m5western-invitational-24-25,133,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,brandeis,Jared Hammerstrom,5,Tony Escueta,4,,8,TRUE,556,502,b134mm5western-invitational-24-25,m5western-invitational-24-25,134,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,brandeis,Donghwan Park,3,Lev BenAvram,5,,9,TRUE,560,498,b135mm5western-invitational-24-25,m5western-invitational-24-25,135,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Daniel Jittan,0,Scott Lao,5,,1,TRUE,453,465,b136mm6western-invitational-24-25,m6western-invitational-24-25,136,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Luke McKinley,2,Henry Liang,5,,2,TRUE,455,467,b137mm6western-invitational-24-25,m6western-invitational-24-25,137,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Manny Sanchez,5,Jason Chin,1,,3,TRUE,456,460,b138mm6western-invitational-24-25,m6western-invitational-24-25,138,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Luke McKinley,3,Scott Lao,5,,4,TRUE,455,465,b139mm6western-invitational-24-25,m6western-invitational-24-25,139,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Daniel Jittan,4,Jason Chin,5,,5,TRUE,453,460,b140mm6western-invitational-24-25,m6western-invitational-24-25,140,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Manny Sanchez,4,Henry Liang,5,,6,TRUE,456,467,b141mm6western-invitational-24-25,m6western-invitational-24-25,141,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Luke McKinley,2,Jason Chin,5,,7,TRUE,455,460,b142mm6western-invitational-24-25,m6western-invitational-24-25,142,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Davis Dore,2,Scott Lao,5,,8,TRUE,451,465,b143mm6western-invitational-24-25,m6western-invitational-24-25,143,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,incarnateword,ucsd,Nolan Chez,2,Henry Liang,5,,9,TRUE,449,467,b144mm6western-invitational-24-25,m6western-invitational-24-25,144,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Dominic Zubeck,2,Benjamin Kim,5,,1,TRUE,459,462,b145mm6western-invitational-24-25,m6western-invitational-24-25,145,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Sylvain (Zeph) Yang,5,Sunny Sharma,4,,2,TRUE,458,471,b146mm6western-invitational-24-25,m6western-invitational-24-25,146,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Bryce Thayer,3,Dayus Gohel,5,,3,TRUE,457,461,b147mm6western-invitational-24-25,m6western-invitational-24-25,147,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Sylvain (Zeph) Yang,0,Benjamin Kim,5,,4,TRUE,458,462,b148mm6western-invitational-24-25,m6western-invitational-24-25,148,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Dominic Zubeck,5,Dayus Gohel,3,,5,TRUE,459,461,b149mm6western-invitational-24-25,m6western-invitational-24-25,149,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Bryce Thayer,1,Sunny Sharma,5,,6,TRUE,457,471,b150mm6western-invitational-24-25,m6western-invitational-24-25,150,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Sylvain (Zeph) Yang,5,Dayus Gohel,4,,7,TRUE,458,461,b151mm6western-invitational-24-25,m6western-invitational-24-25,151,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Jayden Breton,2,Benjamin Kim,5,,8,TRUE,448,462,b152mm6western-invitational-24-25,m6western-invitational-24-25,152,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,incarnateword,ucsd,Dominic Zubeck,3,Sunny Sharma,5,,9,TRUE,459,471,b153mm6western-invitational-24-25,m6western-invitational-24-25,153,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Matt Maguire,0,Hananiah So,5,,1,TRUE,454,472,b154mm6western-invitational-24-25,m6western-invitational-24-25,154,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Spencer Dillree,1,Daniel Noble,5,b,2,TRUE,450,468,b155mm6western-invitational-24-25,m6western-invitational-24-25,155,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Brendan Barber,5,Arnav Raja,4,,3,TRUE,447,469,b156mm6western-invitational-24-25,m6western-invitational-24-25,156,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Spencer Dillree,3,Hananiah So,5,,4,TRUE,450,472,b157mm6western-invitational-24-25,m6western-invitational-24-25,157,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Matt Maguire,3,Arnav Raja,5,,5,TRUE,454,469,b158mm6western-invitational-24-25,m6western-invitational-24-25,158,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Brendan Barber,5,Daniel Noble,4,,6,TRUE,447,468,b159mm6western-invitational-24-25,m6western-invitational-24-25,159,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Spencer Dillree,4,Arnav Raja,5,,7,TRUE,450,469,b160mm6western-invitational-24-25,m6western-invitational-24-25,160,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Brendan Barber,2,Hananiah So,5,,8,TRUE,447,472,b161mm6western-invitational-24-25,m6western-invitational-24-25,161,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,incarnateword,ucsd,Matt Maguire,1,Daniel Noble,5,,9,TRUE,454,468,b162mm6western-invitational-24-25,m6western-invitational-24-25,162,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Vlad Lovin,2,Justin Liu,5,,1,TRUE,587,405,b163mm7western-invitational-24-25,m7western-invitational-24-25,163,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Jack Griffith,5,Daniel Zhang,1,,2,TRUE,583,411,b164mm7western-invitational-24-25,m7western-invitational-24-25,164,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Raphael Li,5,Jeremy Lim,1,,3,TRUE,586,403,b165mm7western-invitational-24-25,m7western-invitational-24-25,165,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Jack Griffith,2,Justin Liu,5,,4,TRUE,583,405,b166mm7western-invitational-24-25,m7western-invitational-24-25,166,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Vlad Lovin,5,Jeremy Lim,1,,5,TRUE,587,403,b167mm7western-invitational-24-25,m7western-invitational-24-25,167,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Raphael Li,3,Daniel Zhang,5,,6,TRUE,586,411,b168mm7western-invitational-24-25,m7western-invitational-24-25,168,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Jack Griffith,5,Jeremy Lim,2,,7,TRUE,583,403,b169mm7western-invitational-24-25,m7western-invitational-24-25,169,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Raphael Li,0,Justin Liu,5,,8,TRUE,586,405,b170mm7western-invitational-24-25,m7western-invitational-24-25,170,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,airforce,harvard,Vlad Lovin,2,Daniel Zhang,5,,9,TRUE,587,411,b171mm7western-invitational-24-25,m7western-invitational-24-25,171,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,Shwan Lee,2,Anthony Malysz,5,,1,TRUE,585,407,b172mm7western-invitational-24-25,m7western-invitational-24-25,172,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,Omar Emara,5,Daniel Zhang,4,,2,TRUE,581,411,b173mm7western-invitational-24-25,m7western-invitational-24-25,173,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,George Gasparovich IV,4,Alexander Tafur,5,,3,TRUE,582,410,b174mm7western-invitational-24-25,m7western-invitational-24-25,174,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,Omar Emara,5,Anthony Malysz,3,,4,TRUE,581,407,b175mm7western-invitational-24-25,m7western-invitational-24-25,175,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,Shwan Lee,4,Alexander Tafur,5,,5,TRUE,585,410,b176mm7western-invitational-24-25,m7western-invitational-24-25,176,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,George Gasparovich IV,4,Daniel Zhang,5,,6,TRUE,582,411,b177mm7western-invitational-24-25,m7western-invitational-24-25,177,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,Omar Emara,4,Alexander Tafur,5,,7,TRUE,581,410,b178mm7western-invitational-24-25,m7western-invitational-24-25,178,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,George Gasparovich IV,2,Anthony Malysz,5,,8,TRUE,582,407,b179mm7western-invitational-24-25,m7western-invitational-24-25,179,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,airforce,harvard,Shwan Lee,2,Daniel Zhang,5,,9,TRUE,585,411,b180mm7western-invitational-24-25,m7western-invitational-24-25,180,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Jackson Houtz,5,Prash Subbiah,1,,1,TRUE,584,409,b181mm7western-invitational-24-25,m7western-invitational-24-25,181,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Stylianos Tasikas,2,Connor Liang,5,,2,TRUE,590,402,b182mm7western-invitational-24-25,m7western-invitational-24-25,182,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Mack Luebbe,5,Andrew Deng,3,,3,TRUE,588,396,b183mm7western-invitational-24-25,m7western-invitational-24-25,183,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Jackson Houtz,1,Connor Liang,5,,4,TRUE,584,402,b184mm7western-invitational-24-25,m7western-invitational-24-25,184,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Mack Luebbe,5,Prash Subbiah,3,,5,TRUE,588,409,b185mm7western-invitational-24-25,m7western-invitational-24-25,185,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Stylianos Tasikas,0,Kevin Sohn,5,,6,TRUE,590,408,b186mm7western-invitational-24-25,m7western-invitational-24-25,186,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Mack Luebbe,3,Connor Liang,5,,7,TRUE,588,402,b187mm7western-invitational-24-25,m7western-invitational-24-25,187,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Jackson Houtz,4,Kevin Sohn,5,,8,TRUE,584,408,b188mm7western-invitational-24-25,m7western-invitational-24-25,188,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,airforce,harvard,Stylianos Tasikas,3,Prash Subbiah,5,,9,TRUE,590,409,b189mm7western-invitational-24-25,m7western-invitational-24-25,189,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Brandon Kim,5,Jack Sullivan,4,,1,TRUE,463,514,b190mm8western-invitational-24-25,m8western-invitational-24-25,190,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Jason Chin,5,Michael Yerokhin,4,,2,TRUE,460,520,b191mm8western-invitational-24-25,m8western-invitational-24-25,191,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Jacob Levy,3,Jacob Anderson,5,,3,TRUE,466,497,b192mm8western-invitational-24-25,m8western-invitational-24-25,192,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Jason Chin,3,Jack Sullivan,5,,4,TRUE,460,514,b193mm8western-invitational-24-25,m8western-invitational-24-25,193,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Brandon Kim,5,Jacob Anderson,4,,5,TRUE,463,497,b194mm8western-invitational-24-25,m8western-invitational-24-25,194,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Jacob Levy,5,Michael Yerokhin,2,,6,TRUE,466,520,b195mm8western-invitational-24-25,m8western-invitational-24-25,195,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Jason Chin,3,Jacob Anderson,5,,7,TRUE,460,497,b196mm8western-invitational-24-25,m8western-invitational-24-25,196,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Jacob Levy,4,Jack Sullivan,5,,8,TRUE,466,514,b197mm8western-invitational-24-25,m8western-invitational-24-25,197,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ucsd,brandeis,Brandon Kim,5,Michael Yerokhin,0,,9,TRUE,463,520,b198mm8western-invitational-24-25,m8western-invitational-24-25,198,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Sunny Sharma,4,Lucas Strauss,5,,1,TRUE,471,513,b199mm8western-invitational-24-25,m8western-invitational-24-25,199,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Nolan Yumiaco,5,Mark Shamis,3,,2,TRUE,476,512,b200mm8western-invitational-24-25,m8western-invitational-24-25,200,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Dayus Gohel,5,Jeffrey Longstreet,0,,3,TRUE,461,507,b201mm8western-invitational-24-25,m8western-invitational-24-25,201,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Nolan Yumiaco,4,Lucas Strauss,5,,4,TRUE,476,513,b202mm8western-invitational-24-25,m8western-invitational-24-25,202,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Sunny Sharma,5,Jeffrey Longstreet,0,,5,TRUE,471,507,b203mm8western-invitational-24-25,m8western-invitational-24-25,203,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Dayus Gohel,5,Mark Shamis,1,,6,TRUE,461,512,b204mm8western-invitational-24-25,m8western-invitational-24-25,204,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Nolan Yumiaco,4,Hunter Yu,5,,7,TRUE,476,521,b205mm8western-invitational-24-25,m8western-invitational-24-25,205,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Dayus Gohel,5,Lucas Strauss,4,,8,TRUE,461,513,b206mm8western-invitational-24-25,m8western-invitational-24-25,206,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ucsd,brandeis,Sunny Sharma,5,Mark Shamis,2,,9,TRUE,471,512,b207mm8western-invitational-24-25,m8western-invitational-24-25,207,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Sam Zubatiy,0,Tony Escueta,5,,1,TRUE,477,502,b208mm8western-invitational-24-25,m8western-invitational-24-25,208,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Hananiah So,5,Matthew Chaves,3,,2,TRUE,472,499,b209mm8western-invitational-24-25,m8western-invitational-24-25,209,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Daniel Noble,1,Lev BenAvram,5,,3,TRUE,468,498,b210mm8western-invitational-24-25,m8western-invitational-24-25,210,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Sam Zubatiy,5,Matthew Chaves,3,,4,TRUE,477,499,b211mm8western-invitational-24-25,m8western-invitational-24-25,211,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Daniel Noble,5,Tony Escueta,3,,5,TRUE,468,502,b212mm8western-invitational-24-25,m8western-invitational-24-25,212,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Hananiah So,4,Lev BenAvram,5,,6,TRUE,472,498,b213mm8western-invitational-24-25,m8western-invitational-24-25,213,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Ryan Kim-Cogan,3,Matthew Chaves,5,,7,TRUE,464,499,b214mm8western-invitational-24-25,m8western-invitational-24-25,214,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Sam Zubatiy,3,Lev BenAvram,5,,8,TRUE,477,498,b215mm8western-invitational-24-25,m8western-invitational-24-25,215,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ucsd,brandeis,Hananiah So,1,Tony Escueta,5,,9,TRUE,472,502,b216mm8western-invitational-24-25,m8western-invitational-24-25,216,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Renzo Fukuda,5,Solin Li,2,,1,TRUE,555,164,b217mm9western-invitational-24-25,m9western-invitational-24-25,217,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Benjamin Shih,3,Justin Vogler,5,,2,TRUE,562,180,b218mm9western-invitational-24-25,m9western-invitational-24-25,218,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Sanjay Kasi,5,Ilya Ayupov,2,,3,TRUE,559,141,b219mm9western-invitational-24-25,m9western-invitational-24-25,219,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Benjamin Shih,4,Solin Li,5,,4,TRUE,562,164,b220mm9western-invitational-24-25,m9western-invitational-24-25,220,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Renzo Fukuda,5,Ilya Ayupov,3,,5,TRUE,555,141,b221mm9western-invitational-24-25,m9western-invitational-24-25,221,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Sanjay Kasi,4,Justin Vogler,5,,6,TRUE,559,180,b222mm9western-invitational-24-25,m9western-invitational-24-25,222,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Benjamin Shih,5,Mitchell Huth,1,,7,TRUE,562,157,b223mm9western-invitational-24-25,m9western-invitational-24-25,223,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Sanjay Kasi,5,Solin Li,2,,8,TRUE,559,164,b224mm9western-invitational-24-25,m9western-invitational-24-25,224,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,stanford,ohiostate,Renzo Fukuda,0,Justin Vogler,5,,9,TRUE,555,180,b225mm9western-invitational-24-25,m9western-invitational-24-25,225,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Alexander Jeon,4,Miles Weiss,5,,1,TRUE,557,181,b226mm9western-invitational-24-25,m9western-invitational-24-25,226,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Orion Singha,1,Gabriel Feinberg,5,,2,TRUE,563,149,b227mm9western-invitational-24-25,m9western-invitational-24-25,227,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Kai Rayle,3,Matthew Bülau,5,,3,TRUE,561,144,b228mm9western-invitational-24-25,m9western-invitational-24-25,228,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Orion Singha,2,Miles Weiss,5,,4,TRUE,563,181,b229mm9western-invitational-24-25,m9western-invitational-24-25,229,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Alexander Jeon,3,Matthew Bülau,5,,5,TRUE,557,144,b230mm9western-invitational-24-25,m9western-invitational-24-25,230,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Kai Rayle,4,Gabriel Feinberg,5,,6,TRUE,561,149,b231mm9western-invitational-24-25,m9western-invitational-24-25,231,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Orion Singha,3,Matthew Bülau,5,,7,TRUE,563,144,b232mm9western-invitational-24-25,m9western-invitational-24-25,232,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Kai Rayle,1,Miles Weiss,5,,8,TRUE,561,181,b233mm9western-invitational-24-25,m9western-invitational-24-25,233,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,stanford,ohiostate,Alexander Jeon,4,Gabriel Feinberg,5,,9,TRUE,557,149,b234mm9western-invitational-24-25,m9western-invitational-24-25,234,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Jared Hammerstrom,2,Eddie Maklin,5,,1,TRUE,556,166,b235mm9western-invitational-24-25,m9western-invitational-24-25,235,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Donghwan Park,5,Samuel Rightler,3,,2,TRUE,560,174,b236mm9western-invitational-24-25,m9western-invitational-24-25,236,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Jeanette Han,2,Kelly Liu,5,,3,TRUE,525,165,b237mm9western-invitational-24-25,m9western-invitational-24-25,237,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Jared Hammerstrom,5,Samuel Rightler,2,,4,TRUE,556,174,b238mm9western-invitational-24-25,m9western-invitational-24-25,238,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Jeanette Han,4,Eddie Maklin,5,,5,TRUE,525,166,b239mm9western-invitational-24-25,m9western-invitational-24-25,239,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Donghwan Park,5,Kelly Liu,1,,6,TRUE,560,165,b240mm9western-invitational-24-25,m9western-invitational-24-25,240,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Jeanette Han,5,Samuel Rightler,2,,7,TRUE,525,174,b241mm9western-invitational-24-25,m9western-invitational-24-25,241,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Jared Hammerstrom,5,Kelly Liu,0,,8,TRUE,556,165,b242mm9western-invitational-24-25,m9western-invitational-24-25,242,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,stanford,ohiostate,Donghwan Park,5,Eddie Maklin,4,,9,TRUE,560,166,b243mm9western-invitational-24-25,m9western-invitational-24-25,243,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Justin Vogler,5,Luke McKinley,2,,1,TRUE,180,455,b244mm10western-invitational-24-25,m10western-invitational-24-25,244,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Ilya Ayupov,5,Daniel Jittan,3,,2,TRUE,141,453,b245mm10western-invitational-24-25,m10western-invitational-24-25,245,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Lorenzo Mion,5,Nolan Chez,4,,3,TRUE,169,449,b246mm10western-invitational-24-25,m10western-invitational-24-25,246,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Ilya Ayupov,5,Luke McKinley,2,,4,TRUE,141,455,b247mm10western-invitational-24-25,m10western-invitational-24-25,247,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Justin Vogler,3,Nolan Chez,5,,5,TRUE,180,449,b248mm10western-invitational-24-25,m10western-invitational-24-25,248,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Lorenzo Mion,3,Daniel Jittan,5,,6,TRUE,169,453,b249mm10western-invitational-24-25,m10western-invitational-24-25,249,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Ilya Ayupov,5,Nolan Chez,2,,7,TRUE,141,449,b250mm10western-invitational-24-25,m10western-invitational-24-25,250,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Lorenzo Mion,4,Davis Dore,5,,8,TRUE,169,451,b251mm10western-invitational-24-25,m10western-invitational-24-25,251,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,foil,ohiostate,incarnateword,Mitchell Huth,5,Daniel Jittan,3,,9,TRUE,157,453,b252mm10western-invitational-24-25,m10western-invitational-24-25,252,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Gabriel Feinberg,5,Jayden Breton,3,,1,TRUE,149,448,b253mm10western-invitational-24-25,m10western-invitational-24-25,253,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Matthew Bülau,5,Bryce Thayer,4,,2,TRUE,144,457,b254mm10western-invitational-24-25,m10western-invitational-24-25,254,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Miles Weiss,4,Sylvain (Zeph) Yang,5,,3,TRUE,181,458,b255mm10western-invitational-24-25,m10western-invitational-24-25,255,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Matthew Bülau,3,Jayden Breton,5,,4,TRUE,144,448,b256mm10western-invitational-24-25,m10western-invitational-24-25,256,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Gabriel Feinberg,5,Sylvain (Zeph) Yang,4,,5,TRUE,149,458,b257mm10western-invitational-24-25,m10western-invitational-24-25,257,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Miles Weiss,3,Bryce Thayer,5,,6,TRUE,181,457,b258mm10western-invitational-24-25,m10western-invitational-24-25,258,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Matthew Bülau,3,Sylvain (Zeph) Yang,5,,7,TRUE,144,458,b259mm10western-invitational-24-25,m10western-invitational-24-25,259,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Viktor Kulcsar,5,Jayden Breton,1,,8,TRUE,159,448,b260mm10western-invitational-24-25,m10western-invitational-24-25,260,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,epee,ohiostate,incarnateword,Kinley Lavenstein,5,Bryce Thayer,4,,9,TRUE,161,457,b261mm10western-invitational-24-25,m10western-invitational-24-25,261,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Samuel Rightler,5,Spencer Dillree,1,,1,TRUE,174,450,b262mm10western-invitational-24-25,m10western-invitational-24-25,262,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Kelly Liu,5,Brendan Barber,4,,2,TRUE,165,447,b263mm10western-invitational-24-25,m10western-invitational-24-25,263,western-invitational-24-25,FALSE,CORRECT,CORRECT
men,saber,ohiostate,incarnateword,Hank Bauer,5,Matt Maguire,2,,3,TRUE,142,454,b264mm10western-invitational-24-25,m10western-invitational-24-25,264,western-invitational-24-25,FALSE,CORRECT,CORRECT
